"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EncounterType","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"main @ [06] (Box 6)-06: 0381 - 拉帝欧斯 - 65ABA1D5EF0A.pa9","拉帝欧斯","拉帝欧斯","慢吞吞","M","1121","水","飘浮","高速移动","高速星星","硬撑","鳞射","(无)","301","216","176","325","256","256","异次元密阿雷","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","固定遭遇","A1D5EF0A","CF048912","31","31","31","16","7","16","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","60","0","False","False","False","False","10842","40480","2887","30","20","20","20","0","0","0","0","(无)","(无)","(无)","(无)","26027","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-07: 0382 - 盖欧卡 - EDCF9ED57258.pa9","盖欧卡","盖欧卡","内敛","-","2371","岩石","降雨","冲浪","电磁波","岩石封锁","水之波动","(无)","341","212","216","369","316","216","异次元密阿雷：始源之海","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","固定遭遇","9ED57258","D3F447CC","31","31","12","31","28","22","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","2","0","0","0","80","0","False","False","False","False","10842","40480","2887","15","20","15","20","0","0","0","0","(无)","(无)","(无)","(无)","60879","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-08: 0383 - 固拉多 - D605DE5629C8.pa9","固拉多","固拉多","淘气","-","3292","幽灵","日照","剑舞","泰山压顶","守住","铁头","(无)","341","336","347","212","216","216","异次元密阿雷：终结之地","－－－－－－－－－－","重复球","Mick","传说 宝可梦Z-A","ChineseS","True","固定遭遇","DE5629C8","AE866340","31","31","24","31","18","25","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","2","0","0","0","80","0","False","False","False","False","10842","40480","2887","20","15","10","15","0","0","0","0","(无)","(无)","(无)","(无)","54789","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-09: 0384 - 烈空坐 - 27A17216D7E5.pa9","烈空坐","烈空坐","勇敢","-","3205","冰","气闸","水炮","替身","挺住","鳞射","(无)","351","369","216","336","216","203","异次元密阿雷：长空之柱","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","固定遭遇","7216D7E5","6B90A3C0","31","31","29","31","29","20","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","2","0","0","0","85","0","False","False","False","False","10842","40480","2887","5","10","10","20","0","0","0","0","(无)","(无)","(无)","(无)","10145","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-10: 0396 ★ - 姆克儿 - 38014728B836.pa9","姆克儿","姆克儿","浮躁","M","2887","钢","锐利目光","起风","自我激励","暴风","双翼","(无)","221","146","96","96","96","156","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","4728B836","D5586123","17","31","29","31","26","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","22","0","False","False","False","True","10842","40480","2887","35","30","10","10","0","0","0","0","(无)","(无)","(无)","(无)","14337","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-11: 0397 ★ - 姆克鸟 - 73DDA13D7BA4.pa9","姆克鸟","姆克鸟","自大","M","2887","龙","锐利目光","翅膀攻击","叫声","神鸟猛击","硬撑","(无)","251","186","136","116","127","176","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","A13D7BA4","8ABD3EC6","18","26","31","31","31","5","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","22","0","False","False","False","True","10842","40480","2887","35","40","5","20","0","0","0","0","(无)","(无)","(无)","(无)","29661","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-12: 0398 ★ - 姆克鹰 - F0A471E6048E.pa9","姆克鹰","姆克鹰","悠闲","M","2887","草","锐利目光","电光一闪","燕返","急速折返","真气弹","(无)","311","276","193","136","156","212","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","71E6048E","9CAB28D0","31","8","31","12","31","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","22","0","False","False","False","True","10842","40480","2887","30","20","20","5","0","0","0","0","(无)","(无)","(无)","(无)","61604","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-13: 0406 ★ - 含羞苞 - 48F672128D3A.pa9","含羞苞","含羞苞","天真","M","2887","龙","毒刺","吸取","守住","撒菱","暗影球","(无)","221","96","106","136","158","160","２号野生特区","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","72128D3A","3D36894D","24","31","31","11","31","5","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","17","0","False","False","False","True","10842","40480","2887","25","10","20","15","0","0","0","0","(无)","(无)","(无)","(无)","18678","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-14: 0407 ★ - 罗丝雷朵 - 039E78704A29.pa9","罗丝雷朵","罗丝雷朵","温顺","M","2887","钢","自然回复","剑舞","终极吸取","泥巴射击","能量球","(无)","261","176","149","286","270","216","２号野生特区","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","78704A29","47F6F38D","23","19","31","31","24","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","17","0","False","False","False","True","10842","40480","2887","20","10","15","10","0","0","0","0","(无)","(无)","(无)","(无)","926","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-15: 0427 ★ - 卷卷耳 - DC6BFB265E8D.pa9","卷卷耳","卷卷耳","慢吞吞","M","2887","冰","逃跑","电光一闪","硬撑","弹跳","嬉闹","(无)","251","168","111","136","148","206","６号野生特区","－－－－－－－－－－","重复球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","FB265E8D","940E2075","28","31","16","31","31","3","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","29","0","False","False","False","True","10842","40480","2887","30","20","5","10","0","0","0","0","(无)","(无)","(无)","(无)","56427","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-16: 0428 ★ - 长耳兔 - BB4BFA6CC4B6.pa9","长耳兔","长耳兔","温和","M","2887","龙","笨拙","破坏光线","打雷","击掌奇袭","近身战","(无)","271","169","204","144","250","246","１８号野生特区","－－－－－－－－－－","重复球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","FA6CC4B6","37B483CF","31","30","3","31","31","29","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","55","0","False","False","False","True","10842","40480","2887","5","10","10","5","0","0","0","0","(无)","(无)","(无)","(无)","47947","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-17: 0433 ★ - 铃铛响 - C900A159AF96.pa9","铃铛响","铃铛响","害羞","M","2887","钢","飘浮","电磁波","守住","水之波动","回复封锁","(无)","231","96","136","166","136","126","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","A159AF96","20039478","28","31","31","3","2","31","800000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","30","0","False","False","False","True","10842","40480","2887","20","10","20","15","0","0","0","0","(无)","(无)","(无)","(无)","51456","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-18: 0439 ★ - 魔尼尼 - DBF651A338B2.pa9","魔尼尼","魔尼尼","胆小","M","2887","龙","隔音","催眠术","模仿","神秘守护","纠缠不休","(无)","181","77","126","176","216","171","异次元密阿雷","－－－－－－－－－－","甜蜜球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","51A338B2","5B1BEF60","4","15","31","29","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","32","0","False","False","False","True","10842","40480","2887","20","10","25","20","0","0","0","0","(无)","(无)","(无)","(无)","56310","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-19: 0443 ★ - 圆陆鲨 - 6E3C3BCE065E.pa9","圆陆鲨","圆陆鲨","认真","M","2887","火","沙隐","大字爆炎","高速星星","替身","龙爪","(无)","257","176","126","116","126","120","８号野生特区","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","3BCE065E","32498632","31","2","31","8","31","8","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","35","0","False","False","False","True","10842","40480","2887","5","20","10","15","0","0","0","0","(无)","(无)","(无)","(无)","28220","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-20: 0444 ★ - 尖牙陆鲨 - 425141324DF4.pa9","尖牙陆鲨","尖牙陆鲨","害羞","M","2887","钢","沙隐","猛撞","逆鳞","龙息","热沙大地","(无)","277","216","166","136","146","200","８号野生特区","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","41324DF4","223F9644","6","31","5","31","30","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","35","0","False","False","False","True","10842","40480","2887","20","10","20","10","0","0","0","0","(无)","(无)","(无)","(无)","16977","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-21: 0445 ★ - 烈咬陆鲨 - DBC95A69BB86.pa9","烈咬陆鲨","烈咬陆鲨","乐天","M","2887","恶","沙隐","泰山压顶","冲浪","硬撑","铁头","(无)","357","296","248","196","185","240","８号野生特区","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","5A69BB86","0A01BE7A","11","23","23","31","31","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","35","0","False","False","False","True","10842","40480","2887","15","15","20","15","0","0","0","0","(无)","(无)","(无)","(无)","56265","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-22: 0447 ★ - 利欧路 - 0D927731D1DE.pa9","利欧路","利欧路","自大","M","2887","龙","精神力","剑舞","健美","吸取拳","巴投","(无)","221","176","116","106","127","140","翡绿８号街区","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","7731D1DE","A8C71CBC","31","8","31","21","31","13","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","25","0","False","False","False","True","10842","40480","2887","20","20","10","10","0","0","0","0","(无)","(无)","(无)","(无)","3474","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-23: 0448 ★ - 路卡利欧 - F20C30777F1A.pa9","路卡利欧","路卡利欧","慎重","M","2887","恶","精神力","地震","精神强念","劈瓦","燕返","(无)","281","256","176","239","193","216","翡绿８号街区","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","30777F1A","CEE77A9C","31","31","31","31","23","9","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","25","0","False","False","False","True","10842","40480","2887","10","10","15","20","0","0","0","0","(无)","(无)","(无)","(无)","61964","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-24: 0449 ★ - 沙河马 - FF281CB218F8.pa9","沙河马","沙河马","淘气","M","2887","龙","扬沙","瞬间失忆","挺住","浊流","尖石攻击","(无)","277","180","211","100","120","100","７号野生特区","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","1CB218F8","92FD2686","9","20","31","31","31","27","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","31","0","False","False","False","True","10842","40480","2887","20","10","10","5","0","0","0","0","(无)","(无)","(无)","(无)","65320","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-25: 0450 ★ - 河马兽 - 222B8ED78F78.pa9","河马兽","河马兽","害羞","M","2887","冰","扬沙","舍身冲撞","破坏光线","地裂","岩石封锁","(无)","357","260","272","172","180","130","７号野生特区","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","8ED78F78","63D6D7AD","31","21","31","15","31","28","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","31","0","False","False","False","True","10842","40480","2887","15","5","5","15","0","0","0","0","(无)","(无)","(无)","(无)","8747","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-26: 0459 ★ - 雪笠怪 - 5CD25C733CBF.pa9","雪笠怪","雪笠怪","天真","M","2887","恶","降雪","白雾","冰冻光束","暴风雪","虚张声势","(无)","261","160","136","160","140","127","１２号野生特区","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","5C733CBF","38128C69","31","17","13","25","31","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","42","0","False","False","False","True","10842","40480","2887","30","10","5","15","0","0","0","0","(无)","(无)","(无)","(无)","23762","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-27: 0460 ★ - 暴雪王 - 7B05D08B04AE.pa9","暴雪王","暴雪王","顽皮","M","2887","超能力","降雪","冰冻之风","终极吸取","种子炸弹","树叶","(无)","321","242","186","220","185","156","１２号野生特区","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","D08B04AE","2A9D9EE7","31","0","31","3","31","14","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","42","0","False","False","False","True","10842","40480","2887","15","10","15","40","0","0","0","0","(无)","(无)","(无)","(无)","31493","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-28: 0470 ★ - 叶伊布 - 45BE1022D237.pa9","叶伊布","叶伊布","自大","M","2887","草","逃跑","飞叶快刀","高速星星","挺住","能量球","(无)","271","256","296","156","182","203","１９号野生特区","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","1022D237","FD734908","22","31","31","14","31","7","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","58","0","False","False","False","True","10842","40480","2887","25","20","10","10","0","0","0","0","(无)","(无)","(无)","(无)","17854","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-29: 0471 ★ - 冰伊布 - 36715BAEF753.pa9","冰伊布","冰伊布","害羞","M","2887","钢","逃跑","火箭头锤","冰锥","终极冲击","冰息","(无)","271","156","256","296","226","166","１９号野生特区","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","5BAEF753","278993F2","31","1","31","3","12","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","58","0","False","False","False","True","10842","40480","2887","10","30","5","10","0","0","0","0","(无)","(无)","(无)","(无)","13937","255","1","1","1","2025","12","16"
"main @ [06] (Box 6)-30: 0474 ★ - 多边兽乙型 - E4502BB55650.pa9","多边兽乙型","多边兽乙型","害羞","-","2887","龙","适应力","暴风雪","挺住","充电光束","伏特替换","(无)","311","196","176","306","186","216","异次元密阿雷","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","2BB55650","ABE41F9F","26","31","31","3","9","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","2","0","0","0","63","0","False","False","False","True","10842","40480","2887","5","10","10","20","0","0","0","0","(无)","(无)","(无)","(无)","58448","255","1","1","1","2025","12","16"
"main @ [07] (Box 7)-01: 0475 ★ - 艾路雷朵 - CC33A6402C7E.pa9","艾路雷朵","艾路雷朵","慢吞吞","M","2887","恶","同步","雷电拳","电磁波","地震","磷火","(无)","277","286","149","182","266","196","翡绿４号街区","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","A6402C7E","D91E6D65","31","27","31","31","17","15","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","20","0","False","False","False","True","10842","40480","2887","15","20","10","15","0","0","0","0","(无)","(无)","(无)","(无)","52275","255","1","1","1","2025","12","16"
